transaction_id,affiliate_id,partner_id,transaction_date,memo,net_amount
TXN-104096,1071,103,2025-05-23,Q4 Promotional Tier Bonus,227.91
TXN-104097,1140,102,2024-10-11,Base Program Rebate,247.22
TXN-104098,1093,102,2024-03-17,Base Program Rebate,403.63
TXN-104098,1093,102,2024-03-17,Q4 Promotional Tier Bonus,161.45
TXN-104099,1025,101,2026-03-08,Base Program Rebate,2.96
TXN-104100,1033,101,2024-11-17,Base Program Rebate,365.25
TXN-104101,1140,104,2025-09-01,Base Program Rebate,268.62
TXN-104101,1140,104,2025-09-01,Q4 Promotional Tier Bonus,107.45
TXN-104102,1117,101,2026-02-02,Base Program Rebate,459.86
TXN-104103,1096,101,2024-02-21,Base Program Rebate,440.28
TXN-104104,1117,105,2024-04-10,Base Program Rebate,323.92
TXN-104105,1090,101,2025-01-30,Base Program Rebate,563.12
TXN-104106,1112,105,2026-01-21,Base Program Rebate,213.01
TXN-104107,1131,101,2024-12-24,Return Credit / Adjustment Note,-377.56
TXN-104108,1126,105,2026-02-15,Base Program Rebate,98.29
TXN-104109,1033,104,2024-06-09,Base Program Rebate,494.91312345
TXN-104110,1144,103,2025-04-03,Base Program Rebate,94.72
TXN-104111,1004,104,2025-06-12,Base Program Rebate,135.91
TXN-104112,1046,101,2026-02-26,Base Program Rebate,241.7
TXN-104113,1129,105,2025-01-15,Base Program Rebate,64.18612345000001
TXN-104114,1041,104,2025-04-17,Base Program Rebate,535.29
TXN-104115,1099,104,2025-06-23,Base Program Rebate,310.27
TXN-104116,1074,104,2024-04-13,Base Program Rebate,52.69
TXN-104117,1132,103,2026-04-20,Base Program Rebate,242.8
TXN-104117,1132,103,2026-04-20,Q4 Promotional Tier Bonus,97.12
TXN-104118,1140,104,2024-08-02,Base Program Rebate,354.17
TXN-104119,1122,103,2025-03-14,Base Program Rebate,200.44
TXN-104120,1113,104,2026-03-24,Base Program Rebate,147.07
TXN-104121,1126,104,2024-04-20,Base Program Rebate,356.16
TXN-104122,1125,104,2025-11-20,Base Program Rebate,94.34
TXN-104122,1125,104,2025-11-20,Q4 Promotional Tier Bonus,37.73
TXN-104123,1064,103,2024-11-24,Base Program Rebate,16.71
TXN-104124,1006,105,2026-02-01,Base Program Rebate,432.65
TXN-104125,1041,105,2025-05-22,Base Program Rebate,242.37
TXN-104126,1070,104,2024-04-09,Base Program Rebate,236.56
TXN-104127,1052,105,2024-08-13,Base Program Rebate,464.04
TXN-104128,1046,103,2024-06-10,Base Program Rebate,370.02
TXN-104129,1148,103,2024-04-18,Base Program Rebate,264.01562345
TXN-104130,1057,104,2026-02-11,Base Program Rebate,234.02
TXN-104131,1019,105,2025-09-12,Base Program Rebate,479.57
TXN-104132,1072,104,2024-02-27,Base Program Rebate,5.0
TXN-104133,1061,101,2025-01-16,Base Program Rebate,230.89
TXN-104134,1021,102,2025-01-03,Base Program Rebate,49.59
TXN-104135,1055,101,2025-06-12,Base Program Rebate,510.88
TXN-104136,1003,103,2024-03-12,Base Program Rebate,249.16
TXN-104137,1038,102,2025-08-16,Base Program Rebate,78.44
TXN-104138,1138,105,2024-02-04,Base Program Rebate,351.26
TXN-104139,1026,104,2025-02-04,Base Program Rebate,367.87
TXN-104140,1061,103,2024-11-06,Base Program Rebate,95.29
TXN-104141,1126,102,2024-09-14,Base Program Rebate,323.17
TXN-104142,1111,102,2025-04-18,Base Program Rebate,48.39
TXN-104143,1022,105,2024-02-02,Base Program Rebate,418.03
TXN-104144,1024,103,2026-03-17,Base Program Rebate,75.11
TXN-104145,1088,101,2024-01-26,Base Program Rebate,160.06
TXN-104145,1088,101,2024-01-26,Q4 Promotional Tier Bonus,64.02
TXN-104146,1021,105,2026-04-03,Base Program Rebate,480.26
TXN-104147,1141,105,2024-05-26,Base Program Rebate,533.31
TXN-104148,1045,103,2024-03-05,Base Program Rebate,581.37
TXN-104149,1015,105,2024-04-16,Base Program Rebate,68.74
TXN-104149,1015,105,2024-04-16,Q4 Promotional Tier Bonus,27.5
TXN-104150,1074,101,2025-12-15,Base Program Rebate,423.06
TXN-104151,1130,101,2024-11-13,Base Program Rebate,188.81
TXN-104152,1058,101,2026-04-06,Base Program Rebate,599.6
TXN-104153,1117,104,2025-06-23,Base Program Rebate,129.58
TXN-104154,1077,104,2024-10-05,Base Program Rebate,190.53
TXN-104155,1141,104,2025-09-06,Base Program Rebate,163.1
TXN-104156,1045,104,2024-09-28,Base Program Rebate,156.82
TXN-104157,1104,101,2025-09-10,Base Program Rebate,565.68
TXN-104158,1133,103,2024-04-01,Base Program Rebate,113.52862345000001
TXN-104159,1088,101,2024-08-17,Base Program Rebate,102.78
TXN-104160,1015,105,2024-02-16,Base Program Rebate,210.24
TXN-104160,1015,105,2024-02-16,Q4 Promotional Tier Bonus,84.1
TXN-104161,1123,105,2025-02-19,Base Program Rebate,387.29
TXN-104162,1046,104,2024-02-08,Base Program Rebate,234.63
TXN-104163,1121,104,2025-04-20,Base Program Rebate,360.67
TXN-104163,1121,104,2025-04-20,Q4 Promotional Tier Bonus,144.27
TXN-104164,1057,105,2024-09-15,Base Program Rebate,311.27
TXN-104165,1021,101,2024-02-24,Base Program Rebate,553.01
TXN-104166,1101,104,2026-02-22,Base Program Rebate,517.32
TXN-104167,1131,102,2026-04-08,Base Program Rebate,123.19
TXN-104167,1131,102,2026-04-08,Q4 Promotional Tier Bonus,49.28
TXN-104168,1101,101,2025-08-10,Base Program Rebate,422.83
TXN-104169,1133,101,2024-06-23,Base Program Rebate,553.34
TXN-104170,1077,103,2025-08-29,Base Program Rebate,255.17
TXN-104171,1121,103,2025-11-10,Base Program Rebate,339.88
TXN-104172,1034,102,2025-08-04,Base Program Rebate,591.42
TXN-104173,1049,103,2024-09-06,Base Program Rebate,544.36
TXN-104173,1049,103,2024-09-06,Q4 Promotional Tier Bonus,217.74
TXN-104174,1038,104,2025-10-03,Base Program Rebate,244.02
TXN-104175,1133,104,2025-10-25,Base Program Rebate,499.30462345
TXN-104176,1127,103,2026-02-20,Base Program Rebate,257.97
TXN-104176,1127,103,2026-02-20,Q4 Promotional Tier Bonus,103.19
TXN-104177,1040,105,2026-04-22,Base Program Rebate,211.03
TXN-104178,1052,105,2024-06-06,Base Program Rebate,519.79
TXN-104179,1018,103,2025-12-19,Base Program Rebate,49.25
TXN-104179,1018,103,2025-12-19,Q4 Promotional Tier Bonus,19.7
TXN-104180,1113,105,2025-02-03,Base Program Rebate,265.59
TXN-104181,1139,101,2025-05-04,Base Program Rebate,523.95
TXN-104182,1024,104,2024-05-19,Base Program Rebate,205.05
TXN-104183,1039,103,2026-02-07,Base Program Rebate,159.63
TXN-104184,1148,105,2025-04-03,Base Program Rebate,11.81
TXN-104184,1148,105,2025-04-03,Q4 Promotional Tier Bonus,4.72
TXN-104185,1049,105,2026-01-04,Base Program Rebate,144.31
TXN-104186,1019,105,2025-02-08,Base Program Rebate,240.02612345000003
TXN-104187,1025,105,2025-10-26,Base Program Rebate,35.22
TXN-104188,1010,101,2024-02-19,Base Program Rebate,400.92
TXN-104189,1013,101,2026-04-17,Base Program Rebate,197.71
TXN-104190,1039,105,2024-09-21,Base Program Rebate,473.2
TXN-104190,1039,105,2024-09-21,Q4 Promotional Tier Bonus,189.28
TXN-104191,1049,101,2024-02-18,Base Program Rebate,404.37
TXN-104192,1122,103,2025-11-12,Base Program Rebate,582.98
TXN-104193,1147,105,2025-02-18,Base Program Rebate,288.15
TXN-104194,1055,103,2025-06-25,Base Program Rebate,77.11
TXN-104195,1137,102,2025-10-05,Base Program Rebate,595.13
TXN-104195,1137,102,2025-10-05,Q4 Promotional Tier Bonus,238.05
TXN-104196,1026,102,2024-03-14,Base Program Rebate,463.83
TXN-104197,1093,102,2026-02-07,Base Program Rebate,51.26
TXN-104198,1113,104,2024-03-05,Base Program Rebate,383.75
TXN-104199,1033,102,2025-02-27,Base Program Rebate,158.92
TXN-104200,1098,105,2024-07-12,Base Program Rebate,191.83
TXN-104201,1111,104,2024-10-07,Base Program Rebate,11.43
TXN-104202,1015,105,2026-01-21,Base Program Rebate,138.8
TXN-104203,1123,102,2025-10-12,Base Program Rebate,483.51
TXN-104204,1132,102,2025-04-17,Base Program Rebate,350.95
TXN-104205,1036,102,2024-11-16,Base Program Rebate,113.04
TXN-104206,1147,105,2024-10-12,Base Program Rebate,456.67
TXN-104207,1124,104,2025-06-03,Base Program Rebate,70.0
TXN-104207,1124,104,2025-06-03,Q4 Promotional Tier Bonus,27.998923450000003
TXN-104208,1098,103,2024-01-25,Base Program Rebate,363.99
TXN-104209,1017,103,2024-11-20,Base Program Rebate,422.23
TXN-104210,1138,104,2025-12-16,Base Program Rebate,533.54
TXN-104211,1010,102,2024-12-30,Base Program Rebate,347.33
TXN-104212,1088,102,2025-04-24,Base Program Rebate,103.06
TXN-104213,1090,101,2024-08-09,Base Program Rebate,89.59
TXN-104214,1001,102,2025-09-29,Base Program Rebate,193.39
TXN-104215,1111,102,2026-01-08,Base Program Rebate,274.59
TXN-104215,1111,102,2026-01-08,Q4 Promotional Tier Bonus,109.83
TXN-104216,1129,103,2026-02-20,Base Program Rebate,209.39
TXN-104217,1104,103,2025-11-29,Return Credit / Adjustment Note,-53.49
TXN-104218,1105,101,2024-08-11,Base Program Rebate,427.01412345000006
TXN-104219,1140,104,2025-03-17,Base Program Rebate,64.68
TXN-104220,1034,102,2024-07-31,Base Program Rebate,20.8
TXN-104221,1052,101,2026-01-30,Base Program Rebate,568.77
TXN-104222,1053,105,2024-05-22,Base Program Rebate,307.99
TXN-104223,1022,101,2025-04-28,Base Program Rebate,410.56
TXN-104224,1101,102,2026-01-03,Base Program Rebate,257.49
TXN-104225,1033,102,2024-01-03,Base Program Rebate,284.48
TXN-104226,1125,103,2024-05-21,Base Program Rebate,328.0
TXN-104227,1034,104,2025-09-19,Base Program Rebate,419.67
TXN-104228,1015,102,2025-10-01,Base Program Rebate,439.49
TXN-104229,1004,101,2025-01-07,Base Program Rebate,531.29
TXN-104230,1123,103,2025-12-28,Base Program Rebate,79.52
TXN-104231,1003,102,2025-03-04,Base Program Rebate,8.91
TXN-104232,1033,105,2024-08-24,Base Program Rebate,4.19
TXN-104232,1033,105,2024-08-24,Q4 Promotional Tier Bonus,1.67
TXN-104233,1040,104,2024-12-04,Base Program Rebate,484.61012345000006
TXN-104234,1029,105,2024-01-31,Base Program Rebate,519.02
TXN-104235,1024,104,2026-03-14,Base Program Rebate,257.2
TXN-104236,1070,101,2024-09-11,Base Program Rebate,125.79
TXN-104237,1015,101,2025-02-02,Base Program Rebate,62.0
TXN-104238,1147,105,2024-10-21,Base Program Rebate,175.86
TXN-104239,1140,101,2025-05-16,Base Program Rebate,245.81
TXN-104240,1036,105,2024-01-04,Base Program Rebate,352.84
TXN-104241,1004,105,2026-04-05,Base Program Rebate,246.25
TXN-104242,1039,101,2024-12-03,Base Program Rebate,502.28
TXN-104243,1150,102,2024-05-16,Base Program Rebate,397.24
TXN-104243,1150,102,2024-05-16,Q4 Promotional Tier Bonus,158.9
TXN-104244,1105,104,2025-10-13,Base Program Rebate,184.24
TXN-104245,1150,103,2025-05-23,Base Program Rebate,597.05
TXN-104246,1040,105,2025-01-07,Base Program Rebate,30.42
TXN-104247,1034,103,2024-11-23,Base Program Rebate,305.16
TXN-104248,1124,105,2025-07-05,Base Program Rebate,108.36
TXN-104249,1123,105,2024-01-20,Base Program Rebate,581.7
TXN-104250,1123,105,2024-01-08,Base Program Rebate,424.75
TXN-104251,1015,103,2026-04-26,Base Program Rebate,540.9021234500001
TXN-104252,1150,103,2025-12-09,Base Program Rebate,461.48
TXN-104253,1008,103,2026-01-24,Base Program Rebate,476.59
TXN-104254,1131,105,2024-03-31,Base Program Rebate,66.42
TXN-104255,1125,102,2024-01-19,Base Program Rebate,425.91
TXN-104256,1101,103,2024-11-28,Base Program Rebate,460.81
TXN-104257,1125,105,2024-12-31,Base Program Rebate,580.87
TXN-104258,1021,103,2025-11-06,Base Program Rebate,557.2
TXN-104259,1087,105,2025-09-01,Base Program Rebate,466.67
TXN-104260,1105,104,2025-11-28,Base Program Rebate,449.63
TXN-104261,1121,105,2025-09-24,Base Program Rebate,433.60712344999996
TXN-104262,1088,101,2026-01-28,Base Program Rebate,72.31
TXN-104263,1138,104,2025-08-14,Base Program Rebate,530.6
TXN-104264,1073,104,2024-02-19,Base Program Rebate,547.64
TXN-104264,1073,104,2024-02-19,Q4 Promotional Tier Bonus,219.06
TXN-104265,1121,103,2026-04-28,Base Program Rebate,89.46
TXN-104266,1133,105,2025-02-10,Base Program Rebate,308.74
TXN-104267,1050,105,2025-04-23,Base Program Rebate,239.07
TXN-104268,1003,101,2025-04-26,Return Credit / Adjustment Note,-144.23
TXN-104269,1140,103,2026-03-11,Base Program Rebate,167.82
TXN-104270,1070,103,2024-04-22,Base Program Rebate,510.37
TXN-104271,1036,104,2024-05-18,Base Program Rebate,232.9
TXN-104272,1068,104,2026-04-30,Base Program Rebate,214.41
TXN-104273,1055,102,2024-12-15,Base Program Rebate,348.89
TXN-104273,1055,102,2024-12-15,Q4 Promotional Tier Bonus,139.56
TXN-104274,1127,101,2025-04-18,Base Program Rebate,487.89
TXN-104275,1117,103,2025-04-06,Base Program Rebate,305.66
TXN-104276,1144,105,2024-03-14,Base Program Rebate,228.60412345
TXN-104277,1070,101,2025-05-15,Base Program Rebate,505.0
TXN-104278,1144,101,2026-04-05,Base Program Rebate,412.80812345
TXN-104279,1147,102,2024-11-19,Base Program Rebate,395.41
TXN-104280,1045,104,2025-08-20,Base Program Rebate,96.14
TXN-104281,1061,101,2024-08-29,Base Program Rebate,542.75
TXN-104282,1125,103,2025-11-29,Base Program Rebate,460.08
TXN-104283,1026,104,2024-11-18,Base Program Rebate,119.35
TXN-104284,1073,101,2024-10-18,Base Program Rebate,374.78
TXN-104285,1026,102,2024-09-08,Base Program Rebate,162.53
TXN-104286,1073,101,2025-08-22,Base Program Rebate,147.71
TXN-104287,1008,102,2024-02-07,Base Program Rebate,26.97
TXN-104288,1070,103,2026-03-22,Base Program Rebate,217.87
TXN-104289,1034,101,2025-07-18,Base Program Rebate,339.32
TXN-104289,1034,101,2025-07-18,Q4 Promotional Tier Bonus,135.73
TXN-104290,1003,104,2024-11-28,Base Program Rebate,20.22
TXN-104291,1033,105,2025-10-26,Base Program Rebate,144.02
TXN-104292,1061,104,2025-07-24,Base Program Rebate,417.75
TXN-104293,1086,103,2026-04-10,Base Program Rebate,563.9
TXN-104294,1045,103,2025-03-14,Base Program Rebate,6.45
TXN-104295,1146,103,2026-03-23,Base Program Rebate,131.79
TXN-104296,1039,105,2026-01-10,Base Program Rebate,361.36
TXN-104297,1121,102,2025-12-11,Base Program Rebate,445.74
TXN-104298,1029,104,2025-07-30,Base Program Rebate,12.88
TXN-104298,1029,104,2025-07-30,Q4 Promotional Tier Bonus,5.15
TXN-104299,1146,101,2025-02-14,Base Program Rebate,64.75
TXN-104300,1111,101,2026-01-08,Base Program Rebate,42.61
TXN-104301,1041,105,2024-08-01,Base Program Rebate,153.58
TXN-104302,1034,101,2025-01-26,Base Program Rebate,111.44
TXN-104303,1147,102,2025-08-25,Base Program Rebate,441.48
TXN-104303,1147,102,2025-08-25,Q4 Promotional Tier Bonus,176.59
TXN-104304,1140,105,2024-05-30,Base Program Rebate,69.7
TXN-104304,1140,105,2024-05-30,Q4 Promotional Tier Bonus,27.88
TXN-104305,1008,101,2025-07-26,Base Program Rebate,77.74
TXN-104306,1058,102,2025-04-09,Base Program Rebate,468.19
TXN-104307,1124,105,2025-03-31,Base Program Rebate,474.1
TXN-104307,1124,105,2025-03-31,Q4 Promotional Tier Bonus,189.64
TXN-104308,1141,105,2026-04-30,Return Credit / Adjustment Note,-416.98662344999997
TXN-104309,1036,104,2025-08-13,Base Program Rebate,333.16
TXN-104309,1036,104,2025-08-13,Q4 Promotional Tier Bonus,133.26
TXN-104310,1026,103,2025-05-17,Base Program Rebate,246.49
TXN-104311,1004,104,2026-04-30,Base Program Rebate,570.61
TXN-104312,1074,102,2025-01-05,Base Program Rebate,277.97
TXN-104313,1116,105,2025-07-03,Base Program Rebate,158.37
TXN-104314,1057,104,2024-11-21,Return Credit / Adjustment Note,-288.43
TXN-104315,1018,102,2025-09-21,Base Program Rebate,309.58462345
TXN-104316,1070,102,2025-02-12,Base Program Rebate,314.67
TXN-104317,1029,104,2025-12-04,Base Program Rebate,432.43
TXN-104318,1101,101,2024-01-02,Base Program Rebate,206.61
TXN-104318,1101,101,2024-01-02,Q4 Promotional Tier Bonus,82.64
TXN-104319,1090,105,2025-06-11,Base Program Rebate,8.82
TXN-104320,1092,104,2024-11-08,Base Program Rebate,599.68
TXN-104320,1092,104,2024-11-08,Q4 Promotional Tier Bonus,239.87
TXN-104321,1122,102,2024-05-06,Base Program Rebate,528.37012345
TXN-104322,1147,103,2024-08-31,Base Program Rebate,589.83
TXN-104323,1004,101,2025-08-13,Base Program Rebate,363.35
TXN-104323,1004,101,2025-08-13,Q4 Promotional Tier Bonus,145.34
TXN-104324,1150,101,2025-04-27,Base Program Rebate,3.2
TXN-104325,1021,103,2024-06-23,Base Program Rebate,26.05
TXN-104326,1112,103,2024-02-29,Base Program Rebate,172.77662345000002
TXN-104327,1101,105,2025-01-23,Base Program Rebate,273.17
TXN-104328,1144,101,2024-12-01,Base Program Rebate,584.73
TXN-104329,1001,101,2025-11-23,Base Program Rebate,282.72
TXN-104330,1005,102,2024-01-13,Base Program Rebate,224.9
TXN-104331,1034,102,2025-12-21,Return Credit / Adjustment Note,-410.4
TXN-104332,1037,105,2025-04-26,Base Program Rebate,220.27
TXN-104333,1105,103,2025-10-17,Base Program Rebate,139.97
TXN-104334,1104,103,2024-09-17,Base Program Rebate,499.27
TXN-104335,1147,105,2026-02-20,Base Program Rebate,445.84
TXN-104336,1092,103,2024-04-25,Base Program Rebate,211.16
TXN-104337,1147,103,2024-04-05,Base Program Rebate,540.52
TXN-104337,1147,103,2024-04-05,Q4 Promotional Tier Bonus,216.20932344999997
TXN-104338,1101,104,2026-03-26,Base Program Rebate,451.58
TXN-104339,1104,104,2025-06-30,Base Program Rebate,71.34
TXN-104340,1122,103,2024-12-17,Base Program Rebate,299.1
TXN-104341,1141,101,2026-03-30,Base Program Rebate,219.49
TXN-104342,1017,103,2024-10-06,Base Program Rebate,353.97
TXN-104343,1074,105,2025-02-14,Base Program Rebate,104.62
TXN-104344,1055,103,2024-01-28,Base Program Rebate,340.05
TXN-104345,1086,102,2024-11-20,Base Program Rebate,89.35
TXN-104346,1022,101,2025-12-09,Base Program Rebate,577.77
TXN-104346,1022,101,2025-12-09,Q4 Promotional Tier Bonus,231.11
TXN-104347,1053,104,2025-11-24,Return Credit / Adjustment Note,-256.01
TXN-104348,1072,105,2024-08-15,Base Program Rebate,491.56
TXN-104349,1024,105,2025-11-12,Base Program Rebate,127.76
TXN-104350,1140,103,2025-12-10,Base Program Rebate,562.35
TXN-104351,1033,102,2025-11-03,Base Program Rebate,515.41
TXN-104352,1116,102,2024-01-09,Base Program Rebate,202.63
TXN-104353,1128,105,2025-05-10,Base Program Rebate,553.03
TXN-104354,1015,103,2025-04-26,Base Program Rebate,583.12
TXN-104355,1070,104,2024-01-06,Base Program Rebate,178.58
TXN-104356,1113,105,2024-09-15,Base Program Rebate,410.11
TXN-104356,1113,105,2024-09-15,Q4 Promotional Tier Bonus,164.04
TXN-104357,1116,103,2025-07-02,Base Program Rebate,30.83
TXN-104358,1038,104,2025-04-01,Base Program Rebate,518.9
TXN-104359,1140,105,2025-04-10,Base Program Rebate,354.83
TXN-104360,1064,103,2024-12-03,Base Program Rebate,308.85
TXN-104360,1064,103,2024-12-03,Q4 Promotional Tier Bonus,123.54
TXN-104361,1133,102,2026-01-09,Base Program Rebate,561.5331234500001
TXN-104361,1133,102,2026-01-09,Q4 Promotional Tier Bonus,224.61
TXN-104362,1073,105,2025-03-21,Base Program Rebate,111.24
TXN-104363,1150,105,2024-08-01,Base Program Rebate,152.57
TXN-104363,1150,105,2024-08-01,Q4 Promotional Tier Bonus,61.03
TXN-104364,1122,103,2026-03-17,Base Program Rebate,178.53
TXN-104365,1075,104,2024-05-01,Base Program Rebate,552.87
TXN-104366,1092,102,2025-12-23,Base Program Rebate,81.56
TXN-104366,1092,102,2025-12-23,Q4 Promotional Tier Bonus,32.62
TXN-104367,1141,104,2024-12-09,Base Program Rebate,368.94
TXN-104368,1021,104,2024-02-05,Base Program Rebate,80.96
TXN-104369,1052,101,2024-08-06,Base Program Rebate,502.61
TXN-104369,1052,101,2024-08-06,Q4 Promotional Tier Bonus,201.04
TXN-104370,1114,101,2025-07-03,Base Program Rebate,249.78
TXN-104371,1077,104,2024-07-11,Base Program Rebate,517.29
TXN-104372,1041,105,2025-12-16,Base Program Rebate,11.07
TXN-104373,1124,101,2025-02-08,Base Program Rebate,251.18
TXN-104374,1119,103,2025-06-09,Base Program Rebate,242.3
TXN-104375,1064,101,2025-06-19,Base Program Rebate,558.23
TXN-104376,1037,103,2024-05-22,Base Program Rebate,47.93
TXN-104377,1087,104,2025-08-21,Base Program Rebate,27.3
TXN-104377,1087,104,2025-08-21,Q4 Promotional Tier Bonus,10.92
TXN-104378,1132,105,2026-02-18,Return Credit / Adjustment Note,-187.82
TXN-104379,1123,103,2025-04-04,Base Program Rebate,530.35
TXN-104380,1046,102,2026-04-14,Base Program Rebate,371.09
TXN-104381,1036,102,2026-02-02,Base Program Rebate,97.71
TXN-104382,1121,104,2024-10-27,Base Program Rebate,78.25
TXN-104383,1088,102,2025-03-13,Base Program Rebate,566.98
TXN-104384,1029,105,2025-04-18,Base Program Rebate,443.92
TXN-104384,1029,105,2025-04-18,Q4 Promotional Tier Bonus,177.57
TXN-104385,1104,105,2024-08-19,Base Program Rebate,499.12
TXN-104386,1093,102,2025-11-12,Base Program Rebate,323.32
TXN-104387,1138,103,2025-05-06,Base Program Rebate,147.52
TXN-104387,1138,103,2025-05-06,Q4 Promotional Tier Bonus,59.01
TXN-104388,1104,104,2025-10-21,Base Program Rebate,429.02
TXN-104389,1122,103,2025-12-23,Base Program Rebate,351.45
TXN-104390,1046,102,2024-06-23,Base Program Rebate,331.57
TXN-104391,1004,103,2025-12-27,Base Program Rebate,100.02
TXN-104392,1073,103,2024-12-11,Base Program Rebate,175.99
TXN-104393,1147,102,2025-08-15,Base Program Rebate,477.96912345
