affiliate_id,affiliate_name,anomaly_type,latest_month,latest_amount,historical_avg,decline_pct,months_since_last_activity,gap_amount,feed_health_status,severity
1038,,Reconciliation Gap,2026-01,49.88,,,,,,Medium
1144,,Reconciliation Gap,2024-01,478.68,,,,,,Medium
1125,,Reconciliation Gap,2025-03,239.31,,,,,,Medium
1125,,Reconciliation Gap,2025-03,95.72,,,,,,Medium
1093,,Reconciliation Gap,2024-11,554.58,,,,,,Medium
1137,,Reconciliation Gap,2025-11,282.74,,,,,,Medium
1018,,Reconciliation Gap,2025-03,477.49,,,,,,Medium
1040,,Reconciliation Gap,2024-04,551.28,,,,,,Medium
1141,,Reconciliation Gap,2025-10,569.88,,,,,,Medium
1052,,Reconciliation Gap,2025-03,262.61,,,,,,Medium
1045,,Reconciliation Gap,2025-07,265.69,,,,,,Medium
1072,,Reconciliation Gap,2025-05,566.17,,,,,,Medium
1018,,Reconciliation Gap,2024-07,266.89,,,,,,Medium
1018,,Reconciliation Gap,2025-06,553.61,,,,,,Medium
1052,,Reconciliation Gap,2024-12,28.43,,,,,,Medium
1117,,Reconciliation Gap,2025-02,96.75,,,,,,Medium
1128,,Reconciliation Gap,2026-04,404.66,,,,,,Medium
1036,,Reconciliation Gap,2024-08,180.66,,,,,,Medium
1036,,Reconciliation Gap,2024-08,72.26,,,,,,Medium
1022,,Reconciliation Gap,2026-04,63.52,,,,,,Medium
1104,,Reconciliation Gap,2024-01,313.87,,,,,,Medium
1136,,Reconciliation Gap,2025-01,257.73,,,,,,Medium
1136,,Reconciliation Gap,2025-01,103.09,,,,,,Medium
1058,,Reconciliation Gap,2025-03,441.46,,,,,,Medium
1098,,Reconciliation Gap,2024-07,108.51,,,,,,Medium
1128,,Reconciliation Gap,2025-12,189.52,,,,,,Medium
1150,,Reconciliation Gap,2025-10,338.91,,,,,,Medium
1024,,Reconciliation Gap,2025-06,362.3,,,,,,Medium
1096,,Reconciliation Gap,2024-01,62.5,,,,,,Medium
1005,,Reconciliation Gap,2025-08,204.89,,,,,,Medium
1005,,Reconciliation Gap,2025-08,81.96,,,,,,Medium
1005,,Reconciliation Gap,2024-07,513.7,,,,,,Medium
1124,,Reconciliation Gap,2025-01,336.46,,,,,,Medium
1131,,Reconciliation Gap,2025-09,342.0,,,,,,Medium
1086,,Reconciliation Gap,2024-12,203.29,,,,,,Medium
1130,,Reconciliation Gap,2025-08,248.54,,,,,,Medium
1116,,Reconciliation Gap,2025-05,7.15,,,,,,Medium
1131,,Reconciliation Gap,2025-12,99.85,,,,,,Medium
1081,,Reconciliation Gap,2025-05,551.25,,,,,,Medium
1130,,Reconciliation Gap,2024-07,488.14,,,,,,Medium
1034,,Reconciliation Gap,2024-02,338.62,,,,,,Medium
1034,,Reconciliation Gap,2024-02,135.45,,,,,,Medium
1045,,Reconciliation Gap,2025-11,46.14,,,,,,Medium
1045,,Reconciliation Gap,2025-11,18.46,,,,,,Medium
1104,,Reconciliation Gap,2025-07,6.63,,,,,,Medium
1038,,Reconciliation Gap,2026-03,585.86,,,,,,Medium
1013,,Reconciliation Gap,2025-08,597.99,,,,,,Medium
1146,,Reconciliation Gap,2024-06,68.33,,,,,,Medium
1124,,Reconciliation Gap,2024-05,401.17,,,,,,Medium
1049,,Reconciliation Gap,2025-09,555.88,,,,,,Medium
1119,,Reconciliation Gap,2025-08,433.08,,,,,,Medium
1022,,Reconciliation Gap,2026-04,398.49,,,,,,Medium
1150,,Reconciliation Gap,2026-04,65.51,,,,,,Medium
1021,,Reconciliation Gap,2026-02,244.23,,,,,,Medium
1075,,Reconciliation Gap,2024-04,41.4,,,,,,Medium
1001,,Reconciliation Gap,2024-05,244.46,,,,,,Medium
1126,,Reconciliation Gap,2024-09,154.93,,,,,,Medium
1124,,Reconciliation Gap,2025-12,367.68,,,,,,Medium
1124,,Reconciliation Gap,2025-12,147.07,,,,,,Medium
1098,,Reconciliation Gap,2024-11,160.01,,,,,,Medium
1003,,Reconciliation Gap,2025-11,487.4,,,,,,Medium
1006,,Reconciliation Gap,2026-04,81.19,,,,,,Medium
1006,,Reconciliation Gap,2026-04,32.48,,,,,,Medium
1136,,Reconciliation Gap,2024-12,343.97,,,,,,Medium
1058,,Reconciliation Gap,2024-11,87.99,,,,,,Medium
1105,,Reconciliation Gap,2025-03,109.54,,,,,,Medium
1061,,Reconciliation Gap,2025-02,452.27,,,,,,Medium
1039,,Reconciliation Gap,2024-04,235.97,,,,,,Medium
1039,,Reconciliation Gap,2024-04,94.39,,,,,,Medium
1112,,Reconciliation Gap,2025-11,428.04,,,,,,Medium
1112,,Reconciliation Gap,2025-11,171.22,,,,,,Medium
1147,,Reconciliation Gap,2024-05,366.23,,,,,,Medium
1088,,Reconciliation Gap,2024-05,461.81,,,,,,Medium
1070,,Reconciliation Gap,2025-06,78.67,,,,,,Medium
1137,,Reconciliation Gap,2025-05,391.15,,,,,,Medium
1116,,Reconciliation Gap,2026-04,411.08,,,,,,Medium
1116,,Reconciliation Gap,2024-07,54.33,,,,,,Medium
1116,,Reconciliation Gap,2024-07,21.73,,,,,,Medium
1074,,Reconciliation Gap,2024-02,2.91,,,,,,Medium
1070,,Reconciliation Gap,2025-02,527.45,,,,,,Medium
1013,,Reconciliation Gap,2026-03,92.24,,,,,,Medium
1073,,Reconciliation Gap,2026-02,54.88,,,,,,Medium
1093,,Reconciliation Gap,2024-12,368.54,,,,,,Medium
1052,,Reconciliation Gap,2024-05,436.05,,,,,,Medium
1029,,Reconciliation Gap,2024-10,550.06,,,,,,Medium
1029,,Reconciliation Gap,2024-10,220.02,,,,,,Medium
1139,,Reconciliation Gap,2024-10,517.62,,,,,,Medium
1119,,Reconciliation Gap,2024-09,417.56,,,,,,Medium
1111,,Reconciliation Gap,2025-08,457.83,,,,,,Medium
1033,,Reconciliation Gap,2024-04,257.68,,,,,,Medium
1136,,Reconciliation Gap,2025-11,540.97,,,,,,Medium
1008,,Reconciliation Gap,2025-01,92.49,,,,,,Medium
1111,,Reconciliation Gap,2026-03,370.89,,,,,,Medium
1081,,Reconciliation Gap,2025-04,272.37,,,,,,Medium
1025,,Reconciliation Gap,2024-08,460.93,,,,,,Medium
1040,,Reconciliation Gap,2026-04,376.81,,,,,,Medium
1138,,Reconciliation Gap,2024-07,197.84,,,,,,Medium
1126,,Reconciliation Gap,2025-07,17.58,,,,,,Medium
1049,,Reconciliation Gap,2026-01,317.54,,,,,,Medium
1055,,Reconciliation Gap,2025-02,285.01,,,,,,Medium
1025,,Reconciliation Gap,2025-07,582.0,,,,,,Medium
1104,,Reconciliation Gap,2026-01,399.91,,,,,,Medium
1147,,Reconciliation Gap,2026-01,547.0,,,,,,Medium
1026,,Reconciliation Gap,2024-05,59.43,,,,,,Medium
1017,,Reconciliation Gap,2026-03,572.93,,,,,,Medium
1088,,Reconciliation Gap,2024-10,553.38,,,,,,Medium
1087,,Reconciliation Gap,2024-12,425.43,,,,,,Medium
1131,,Reconciliation Gap,2025-05,60.27,,,,,,Medium
1052,,Reconciliation Gap,2026-03,349.43,,,,,,Medium
1111,,Reconciliation Gap,2024-04,17.53,,,,,,Medium
1046,,Reconciliation Gap,2024-11,360.85,,,,,,Medium
1077,,Reconciliation Gap,2026-01,249.48,,,,,,Medium
1112,,Reconciliation Gap,2025-02,34.58,,,,,,Medium
1022,,Reconciliation Gap,2025-08,355.48,,,,,,Medium
1046,,Reconciliation Gap,2024-05,295.9,,,,,,Medium
1041,,Reconciliation Gap,2024-04,98.21,,,,,,Medium
1126,,Reconciliation Gap,2025-03,-10.73,,,,,,Medium
1122,,Reconciliation Gap,2026-03,239.32,,,,,,Medium
1116,,Reconciliation Gap,2024-01,276.78,,,,,,Medium
1077,,Reconciliation Gap,2024-01,4.73,,,,,,Medium
1077,,Reconciliation Gap,2024-01,-1.89,,,,,,Medium
1033,,Reconciliation Gap,2024-07,473.0,,,,,,Medium
1045,,Reconciliation Gap,2025-03,519.46,,,,,,Medium
1101,,Reconciliation Gap,2025-03,158.7,,,,,,Medium
1003,,Reconciliation Gap,2026-01,468.1,,,,,,Medium
1036,,Reconciliation Gap,2025-02,242.03,,,,,,Medium
1036,,Reconciliation Gap,2025-02,96.81,,,,,,Medium
1038,,Reconciliation Gap,2024-09,392.93,,,,,,Medium
1058,,Reconciliation Gap,2025-07,-57.21,,,,,,Medium
1058,,Reconciliation Gap,2025-07,22.89,,,,,,Medium
1033,,Reconciliation Gap,2024-07,73.22,,,,,,Medium
1033,,Reconciliation Gap,2024-07,29.29,,,,,,Medium
1004,,Reconciliation Gap,2025-07,426.92,,,,,,Medium
1004,,Reconciliation Gap,2025-07,170.77,,,,,,Medium
1148,,Reconciliation Gap,2026-01,-204.49,,,,,,Medium
1125,,Reconciliation Gap,2025-08,559.4,,,,,,Medium
1040,,Reconciliation Gap,2024-08,458.43,,,,,,Medium
1128,,Reconciliation Gap,2024-06,294.59,,,,,,Medium
1081,,Reconciliation Gap,2024-08,218.13,,,,,,Medium
1070,,Reconciliation Gap,2025-05,155.96,,,,,,Medium
1126,,Reconciliation Gap,2025-07,392.28,,,,,,Medium
1025,,Reconciliation Gap,2024-07,365.66,,,,,,Medium
1022,,Reconciliation Gap,2024-01,22.31,,,,,,Medium
1070,,Reconciliation Gap,2024-01,186.42,,,,,,Medium
1116,,Reconciliation Gap,2024-06,455.49,,,,,,Medium
1001,,Reconciliation Gap,2025-02,60.61,,,,,,Medium
1001,,Reconciliation Gap,2025-02,24.24,,,,,,Medium
1132,,Reconciliation Gap,2024-11,503.95,,,,,,Medium
1132,,Reconciliation Gap,2024-11,-201.58,,,,,,Medium
1113,,Reconciliation Gap,2025-06,397.73,,,,,,Medium
1087,,Reconciliation Gap,2025-11,140.62,,,,,,Medium
1090,,Reconciliation Gap,2024-02,481.08,,,,,,Medium
1046,,Reconciliation Gap,2024-02,219.89,,,,,,Medium
1034,,Reconciliation Gap,2025-01,373.22,,,,,,Medium
1081,,Reconciliation Gap,2025-11,267.75,,,,,,Medium
1001,,Reconciliation Gap,2024-04,409.57,,,,,,Medium
1111,,Reconciliation Gap,2024-07,376.15,,,,,,Medium
1130,,Reconciliation Gap,2025-06,205.85,,,,,,Medium
1147,,Reconciliation Gap,2025-03,453.21,,,,,,Medium
1132,,Reconciliation Gap,2024-07,565.2,,,,,,Medium
1130,,Reconciliation Gap,2026-04,129.49,,,,,,Medium
1058,,Reconciliation Gap,2025-05,33.01,,,,,,Medium
1116,,Reconciliation Gap,2026-04,459.72,,,,,,Medium
1055,,Reconciliation Gap,2025-06,268.06,,,,,,Medium
1129,,Reconciliation Gap,2025-03,447.39,,,,,,Medium
1050,,Reconciliation Gap,2025-03,544.51,,,,,,Medium
1050,,Reconciliation Gap,2025-03,217.8,,,,,,Medium
1081,,Reconciliation Gap,2025-03,298.36,,,,,,Medium
1146,,Reconciliation Gap,2025-09,240.52,,,,,,Medium
1146,,Reconciliation Gap,2025-09,96.21,,,,,,Medium
1075,,Reconciliation Gap,2025-07,520.47,,,,,,Medium
1086,,Reconciliation Gap,2025-06,131.51,,,,,,Medium
1039,,Reconciliation Gap,2026-01,365.28,,,,,,Medium
1122,,Reconciliation Gap,2025-12,551.49,,,,,,Medium
1041,,Reconciliation Gap,2026-04,525.6,,,,,,Medium
1045,,Reconciliation Gap,2026-04,593.69,,,,,,Medium
1029,,Reconciliation Gap,2025-01,311.12,,,,,,Medium
1029,,Reconciliation Gap,2025-01,124.45,,,,,,Medium
1090,,Reconciliation Gap,2024-10,389.51,,,,,,Medium
1090,,Reconciliation Gap,2026-02,24.81,,,,,,Medium
1114,,Reconciliation Gap,2026-04,470.81,,,,,,Medium
1029,,Reconciliation Gap,2025-12,573.07,,,,,,Medium
1018,,Reconciliation Gap,2024-07,377.9,,,,,,Medium
1147,,Reconciliation Gap,2024-12,71.2,,,,,,Medium
1111,,Reconciliation Gap,2025-08,381.22,,,,,,Medium
1004,,Reconciliation Gap,2024-03,159.99,,,,,,Medium
1086,,Reconciliation Gap,2025-12,568.02,,,,,,Medium
1075,,Reconciliation Gap,2025-02,21.44,,,,,,Medium
1122,,Reconciliation Gap,2024-12,261.05,,,,,,Medium
1150,,Reconciliation Gap,2025-11,565.54,,,,,,Medium
1150,,Reconciliation Gap,2025-11,226.22,,,,,,Medium
1045,,Reconciliation Gap,2024-04,78.61,,,,,,Medium
1130,,Reconciliation Gap,2024-10,576.07,,,,,,Medium
1052,,Reconciliation Gap,2025-02,561.27,,,,,,Medium
1003,,Reconciliation Gap,2025-08,42.02,,,,,,Medium
1139,,Reconciliation Gap,2024-05,532.15,,,,,,Medium
1105,,Reconciliation Gap,2024-07,457.41,,,,,,Medium
1057,,Reconciliation Gap,2024-07,483.8,,,,,,Medium
1111,,Reconciliation Gap,2025-03,557.99,,,,,,Medium
1064,,Reconciliation Gap,2025-09,79.75,,,,,,Medium
1024,,Reconciliation Gap,2025-07,521.81,,,,,,Medium
1053,,Reconciliation Gap,2026-01,569.06,,,,,,Medium
1136,,Reconciliation Gap,2026-04,162.02,,,,,,Medium
1126,,Reconciliation Gap,2024-11,-597.92,,,,,,Medium
1137,,Reconciliation Gap,2025-04,376.73,,,,,,Medium
1074,,Reconciliation Gap,2025-03,372.54,,,,,,Medium
1041,,Reconciliation Gap,2024-05,365.21,,,,,,Medium
1046,,Reconciliation Gap,2025-09,493.96,,,,,,Medium
1092,,Reconciliation Gap,2024-09,581.51,,,,,,Medium
1092,,Reconciliation Gap,2024-09,232.6,,,,,,Medium
1058,,Reconciliation Gap,2026-04,110.05,,,,,,Medium
1029,,Reconciliation Gap,2024-12,130.96,,,,,,Medium
1064,,Reconciliation Gap,2024-07,49.34,,,,,,Medium
1064,,Reconciliation Gap,2024-07,19.73,,,,,,Medium
1121,,Reconciliation Gap,2026-04,545.37,,,,,,Medium
1006,,Reconciliation Gap,2024-08,546.25,,,,,,Medium
1061,,Reconciliation Gap,2024-08,549.34,,,,,,Medium
1104,,Reconciliation Gap,2025-08,487.28,,,,,,Medium
1104,,Reconciliation Gap,2025-08,194.91,,,,,,Medium
1050,,Reconciliation Gap,2026-04,65.22,,,,,,Medium
1050,,Reconciliation Gap,2026-04,26.09,,,,,,Medium
1119,,Reconciliation Gap,2025-03,559.25,,,,,,Medium
1119,,Reconciliation Gap,2025-03,223.7,,,,,,Medium
1081,,Reconciliation Gap,2025-10,281.56,,,,,,Medium
1017,,Reconciliation Gap,2024-12,356.07,,,,,,Medium
1098,,Reconciliation Gap,2024-12,507.37,,,,,,Medium
1146,,Reconciliation Gap,2024-01,495.17,,,,,,Medium
1022,,Reconciliation Gap,2026-01,20.69,,,,,,Medium
1064,,Reconciliation Gap,2024-08,550.68,,,,,,Medium
1081,,Reconciliation Gap,2026-03,213.0,,,,,,Medium
1073,,Reconciliation Gap,2025-06,48.99,,,,,,Medium
1033,,Reconciliation Gap,2025-03,466.14,,,,,,Medium
1116,,Reconciliation Gap,2024-10,224.83,,,,,,Medium
1116,,Reconciliation Gap,2024-10,89.93,,,,,,Medium
1104,,Reconciliation Gap,2024-10,442.66,,,,,,Medium
1133,,Reconciliation Gap,2024-01,297.34,,,,,,Medium
1131,,Reconciliation Gap,2025-07,499.7,,,,,,Medium
1055,,Reconciliation Gap,2025-03,257.26,,,,,,Medium
1141,,Reconciliation Gap,2024-04,94.54,,,,,,Medium
1036,,Reconciliation Gap,2025-03,269.43,,,,,,Medium
1024,,Reconciliation Gap,2026-03,591.47,,,,,,Medium
1040,,Reconciliation Gap,2024-10,490.68,,,,,,Medium
1040,,Reconciliation Gap,2024-10,196.27,,,,,,Medium
1138,,Reconciliation Gap,2024-02,205.04,,,,,,Medium
1138,,Reconciliation Gap,2024-02,82.02,,,,,,Medium
1074,,Reconciliation Gap,2025-03,481.35,,,,,,Medium
1074,,Reconciliation Gap,2025-03,192.54,,,,,,Medium
1086,,Reconciliation Gap,2025-12,582.4,,,,,,Medium
1133,,Reconciliation Gap,2026-02,7.15,,,,,,Medium
1133,,Reconciliation Gap,2026-02,2.86,,,,,,Medium
1010,,Reconciliation Gap,2024-07,49.98,,,,,,Medium
1126,,Reconciliation Gap,2026-02,97.31,,,,,,Medium
1046,,Reconciliation Gap,2025-07,231.77,,,,,,Medium
1052,,Reconciliation Gap,2025-11,408.78,,,,,,Medium
1121,,Reconciliation Gap,2025-07,211.78,,,,,,Medium
1086,,Reconciliation Gap,2024-07,359.34,,,,,,Medium
1008,,Reconciliation Gap,2025-02,172.81,,,,,,Medium
1050,,Reconciliation Gap,2025-08,261.47,,,,,,Medium
1144,,Reconciliation Gap,2025-07,337.41,,,,,,Medium
1015,,Reconciliation Gap,2025-06,369.93,,,,,,Medium
1121,,Reconciliation Gap,2026-02,454.16,,,,,,Medium
1057,,Reconciliation Gap,2026-01,7.22,,,,,,Medium
1064,,Reconciliation Gap,2026-01,460.14,,,,,,Medium
1093,,Reconciliation Gap,2024-10,509.32,,,,,,Medium
1147,,Reconciliation Gap,2026-02,298.21,,,,,,Medium
1140,,Reconciliation Gap,2025-06,58.02,,,,,,Medium
1068,,Reconciliation Gap,2025-09,340.97,,,,,,Medium
1070,,Reconciliation Gap,2025-01,489.73,,,,,,Medium
1073,,Reconciliation Gap,2024-04,486.7,,,,,,Medium
1029,,Reconciliation Gap,2025-09,169.29,,,,,,Medium
1029,,Reconciliation Gap,2025-09,67.72,,,,,,Medium
1126,,Reconciliation Gap,2026-04,226.58,,,,,,Medium
1144,,Reconciliation Gap,2024-03,575.35,,,,,,Medium
1026,,Reconciliation Gap,2026-03,474.93,,,,,,Medium
1139,,Reconciliation Gap,2024-09,231.77,,,,,,Medium
1111,,Reconciliation Gap,2024-08,-292.87,,,,,,Medium
1146,,Reconciliation Gap,2024-07,310.02,,,,,,Medium
1121,,Reconciliation Gap,2025-05,302.11,,,,,,Medium
1129,,Reconciliation Gap,2025-12,480.55,,,,,,Medium
1129,,Reconciliation Gap,2025-12,192.22,,,,,,Medium
1086,,Reconciliation Gap,2025-05,232.76,,,,,,Medium
1015,,Reconciliation Gap,2025-02,383.23,,,,,,Medium
1132,,Reconciliation Gap,2024-08,580.95,,,,,,Medium
1132,,Reconciliation Gap,2024-08,232.38,,,,,,Medium
1099,,Reconciliation Gap,2024-07,529.98,,,,,,Medium
1033,,Reconciliation Gap,2025-12,307.29,,,,,,Medium
1086,,Reconciliation Gap,2024-02,151.61,,,,,,Medium
1122,,Reconciliation Gap,2025-11,566.57,,,,,,Medium
1019,,Reconciliation Gap,2024-08,191.67,,,,,,Medium
1019,,Reconciliation Gap,2024-08,-76.67,,,,,,Medium
1038,,Reconciliation Gap,2025-12,338.69,,,,,,Medium
1038,,Reconciliation Gap,2025-12,135.47,,,,,,Medium
1114,,Reconciliation Gap,2025-12,430.71,,,,,,Medium
1019,,Reconciliation Gap,2025-02,26.73,,,,,,Medium
1019,,Reconciliation Gap,2025-02,10.69,,,,,,Medium
1008,,Reconciliation Gap,2025-01,92.78,,,,,,Medium
1140,,Reconciliation Gap,2025-08,499.55,,,,,,Medium
1025,,Reconciliation Gap,2024-01,422.72,,,,,,Medium
1022,,Reconciliation Gap,2024-08,191.63,,,,,,Medium
1022,,Reconciliation Gap,2024-08,76.65,,,,,,Medium
1113,,Reconciliation Gap,2026-01,538.37,,,,,,Medium
1016,,Reconciliation Gap,2025-09,451.32,,,,,,Medium
1016,,Reconciliation Gap,2025-09,180.53,,,,,,Medium
1074,,Reconciliation Gap,2026-04,277.29,,,,,,Medium
1033,,Reconciliation Gap,2024-10,149.38,,,,,,Medium
1018,,Reconciliation Gap,2025-02,256.43,,,,,,Medium
1040,,Reconciliation Gap,2024-03,542.84,,,,,,Medium
1040,,Reconciliation Gap,2024-03,217.13,,,,,,Medium
1072,,Reconciliation Gap,2024-12,92.0,,,,,,Medium
1050,,Reconciliation Gap,2025-10,535.26,,,,,,Medium
1022,,Reconciliation Gap,2024-01,533.83,,,,,,Medium
1147,,Reconciliation Gap,2025-07,293.74,,,,,,Medium
1016,,Reconciliation Gap,2024-07,52.23,,,,,,Medium
1148,,Reconciliation Gap,2024-07,486.59,,,,,,Medium
1148,,Reconciliation Gap,2024-07,194.64,,,,,,Medium
1150,,Reconciliation Gap,2024-01,378.71,,,,,,Medium
1150,,Reconciliation Gap,2024-03,522.85,,,,,,Medium
1101,,Reconciliation Gap,2024-10,115.04,,,,,,Medium
1101,,Reconciliation Gap,2024-10,46.01,,,,,,Medium
1147,,Reconciliation Gap,2025-02,450.55,,,,,,Medium
1022,,Reconciliation Gap,2024-01,87.75,,,,,,Medium
1015,,Reconciliation Gap,2025-12,184.61,,,,,,Medium
1132,,Reconciliation Gap,2024-07,172.45,,,,,,Medium
1096,,Reconciliation Gap,2026-02,144.77,,,,,,Medium
1068,,Reconciliation Gap,2025-04,421.08,,,,,,Medium
1061,,Reconciliation Gap,2025-02,463.21,,,,,,Medium
1138,,Reconciliation Gap,2024-04,472.31,,,,,,Medium
1013,,Reconciliation Gap,2026-04,112.4,,,,,,Medium
1147,,Reconciliation Gap,2024-08,552.45,,,,,,Medium
1104,,Reconciliation Gap,2025-01,229.96,,,,,,Medium
1006,,Reconciliation Gap,2025-09,58.9,,,,,,Medium
1006,,Reconciliation Gap,2025-09,23.56,,,,,,Medium
1150,,Reconciliation Gap,2024-02,412.16,,,,,,Medium
1087,,Reconciliation Gap,2026-02,330.05,,,,,,Medium
1045,,Reconciliation Gap,2024-10,387.04,,,,,,Medium
1068,,Reconciliation Gap,2025-01,211.86,,,,,,Medium
1077,,Reconciliation Gap,2026-01,202.09,,,,,,Medium
1141,,Reconciliation Gap,2025-01,519.34,,,,,,Medium
1003,,Reconciliation Gap,2025-07,528.74,,,,,,Medium
1038,,Reconciliation Gap,2024-04,349.63,,,,,,Medium
1137,,Reconciliation Gap,2026-03,444.42,,,,,,Medium
1137,,Reconciliation Gap,2026-03,177.77,,,,,,Medium
1024,,Reconciliation Gap,2025-09,531.98,,,,,,Medium
1140,,Reconciliation Gap,2025-08,168.81,,,,,,Medium
1111,,Reconciliation Gap,2024-02,523.73,,,,,,Medium
1111,,Reconciliation Gap,2024-02,209.49,,,,,,Medium
1144,,Reconciliation Gap,2025-04,280.3,,,,,,Medium
1058,,Reconciliation Gap,2025-04,82.64,,,,,,Medium
1021,,Reconciliation Gap,2024-12,257.51,,,,,,Medium
1070,,Reconciliation Gap,2024-01,578.57,,,,,,Medium
1081,,Reconciliation Gap,2025-12,479.4,,,,,,Medium
1033,,Reconciliation Gap,2024-12,519.53,,,,,,Medium
1033,,Reconciliation Gap,2024-12,207.81,,,,,,Medium
1127,,Reconciliation Gap,2026-03,171.18,,,,,,Medium
1008,,Reconciliation Gap,2025-05,215.76,,,,,,Medium
1122,,Reconciliation Gap,2025-10,285.05,,,,,,Medium
1022,,Reconciliation Gap,2026-01,299.24,,,,,,Medium
1104,,Reconciliation Gap,2024-09,225.86,,,,,,Medium
1104,,Reconciliation Gap,2024-09,90.34,,,,,,Medium
1070,,Reconciliation Gap,2025-07,143.03,,,,,,Medium
1024,,Reconciliation Gap,2024-12,88.9,,,,,,Medium
1150,,Reconciliation Gap,2024-09,256.91,,,,,,Medium
1022,,Reconciliation Gap,2024-04,342.24,,,,,,Medium
1022,,Reconciliation Gap,2024-04,136.89,,,,,,Medium
1137,,Reconciliation Gap,2024-09,459.38,,,,,,Medium
1090,,Reconciliation Gap,2024-05,310.57,,,,,,Medium
1050,,Reconciliation Gap,2024-12,108.82,,,,,,Medium
1058,,Reconciliation Gap,2025-05,154.01,,,,,,Medium
1092,,Reconciliation Gap,2025-11,354.57,,,,,,Medium
1128,,Reconciliation Gap,2026-03,78.7,,,,,,Medium
1119,,Reconciliation Gap,2024-12,543.64,,,,,,Medium
1147,,Reconciliation Gap,2025-01,502.31,,,,,,Medium
1113,,Reconciliation Gap,2026-01,290.8,,,,,,Medium
1016,,Reconciliation Gap,2025-11,182.51,,,,,,Medium
1117,,Reconciliation Gap,2024-03,414.74,,,,,,Medium
1105,,Reconciliation Gap,2024-02,372.29,,,,,,Medium
1130,,Reconciliation Gap,2025-04,387.08,,,,,,Medium
1130,,Reconciliation Gap,2025-04,154.83,,,,,,Medium
1093,,Reconciliation Gap,2025-01,534.22,,,,,,Medium
1123,,Reconciliation Gap,2024-11,12.4,,,,,,Medium
1129,,Reconciliation Gap,2024-09,481.61,,,,,,Medium
1029,,Reconciliation Gap,2026-03,449.83,,,,,,Medium
1129,,Reconciliation Gap,2024-04,552.69,,,,,,Medium
1117,,Reconciliation Gap,2025-10,369.93,,,,,,Medium
1045,,Reconciliation Gap,2026-02,508.89,,,,,,Medium
1072,,Reconciliation Gap,2025-06,185.75,,,,,,Medium
1072,,Reconciliation Gap,2024-02,513.42,,,,,,Medium
1018,,Reconciliation Gap,2024-10,505.33,,,,,,Medium
1018,,Reconciliation Gap,2024-10,202.13,,,,,,Medium
1072,,Reconciliation Gap,2025-03,593.51,,,,,,Medium
1049,,Reconciliation Gap,2025-12,152.27,,,,,,Medium
1141,,Reconciliation Gap,2025-08,172.48,,,,,,Medium
1052,,Reconciliation Gap,2024-08,167.53,,,,,,Medium
1136,,Reconciliation Gap,2024-09,284.69,,,,,,Medium
1052,,Reconciliation Gap,2025-06,-512.31,,,,,,Medium
1077,,Reconciliation Gap,2025-02,115.96,,,,,,Medium
1017,,Reconciliation Gap,2024-01,547.8,,,,,,Medium
1092,,Reconciliation Gap,2025-01,309.97,,,,,,Medium
1092,,Reconciliation Gap,2025-01,123.99,,,,,,Medium
1073,,Reconciliation Gap,2024-05,117.07,,,,,,Medium
1003,,Reconciliation Gap,2025-06,205.98,,,,,,Medium
1003,,Reconciliation Gap,2025-06,82.39,,,,,,Medium
1071,,Reconciliation Gap,2024-04,264.95,,,,,,Medium
1125,,Reconciliation Gap,2025-08,38.08,,,,,,Medium
1037,,Reconciliation Gap,2024-03,489.13,,,,,,Medium
1037,,Reconciliation Gap,2024-03,195.65,,,,,,Medium
1132,,Reconciliation Gap,2025-05,69.96,,,,,,Medium
1119,,Reconciliation Gap,2025-12,422.71,,,,,,Medium
1119,,Reconciliation Gap,2025-12,169.08,,,,,,Medium
1072,,Reconciliation Gap,2024-01,543.69,,,,,,Medium
1104,,Reconciliation Gap,2024-02,93.41,,,,,,Medium
1070,,Reconciliation Gap,2025-09,587.87,,,,,,Medium
1136,,Reconciliation Gap,2025-07,46.78,,,,,,Medium
1131,,Reconciliation Gap,2024-09,398.09,,,,,,Medium
1021,,Reconciliation Gap,2024-11,-574.06,,,,,,Medium
1071,,Reconciliation Gap,2026-03,91.85,,,,,,Medium
1019,,Reconciliation Gap,2024-03,311.64,,,,,,Medium
1019,,Reconciliation Gap,2024-03,124.65,,,,,,Medium
1036,,Reconciliation Gap,2024-10,111.86,,,,,,Medium
1025,,Reconciliation Gap,2026-01,526.35,,,,,,Medium
1025,,Reconciliation Gap,2026-01,210.54,,,,,,Medium
1052,,Reconciliation Gap,2024-01,597.01,,,,,,Medium
1053,,Reconciliation Gap,2024-09,323.3,,,,,,Medium
1088,,Reconciliation Gap,2024-11,464.22,,,,,,Medium
1138,,Reconciliation Gap,2026-02,322.32,,,,,,Medium
1090,,Reconciliation Gap,2024-11,33.46,,,,,,Medium
1114,,Reconciliation Gap,2024-03,26.23,,,,,,Medium
1148,,Reconciliation Gap,2024-01,146.56,,,,,,Medium
1016,,Reconciliation Gap,2025-12,404.75,,,,,,Medium
1029,,Reconciliation Gap,2026-03,278.52,,,,,,Medium
1029,,Reconciliation Gap,2026-03,111.41,,,,,,Medium
1099,,Reconciliation Gap,2025-08,403.37,,,,,,Medium
1049,,Reconciliation Gap,2025-07,193.14,,,,,,Medium
1125,,Reconciliation Gap,2026-03,556.92,,,,,,Medium
1144,,Reconciliation Gap,2026-03,500.93,,,,,,Medium
